We infer the transformation rule from the facts by bounded rule-based trial.
I will put my final answer inside \boxed{}.

remap (index 2 is the operator):
fact0 [:?+?]] = [>]]: AB + BC = DC  (r.len=2, sym=['A', 'B', 'C', 'D'], |sym|=4)
fact1 []}*>#] = []}>#]: CE * DF = CEDF  (r.len=4, sym=['C', 'D', 'E', 'F'], |sym|=4)
fact2 []<-}\] = [->]: CG - EH = -D  (r.len=1 neg, sym=['C', 'D', 'E', 'G', 'H'], |sym|=5)
fact3 [}(+>@] = [?:?]: EJ + DK = BAB  (r.len=3, sym=['A', 'B', 'D', 'E', 'J', 'K'], |sym|=6)
query [(#-?}]: JF - BE = ?

narrowing operator candidates by result length:
  '*' -> {concat, rconcat, mul, mul1, mulm1}
  R2022: concat(40,19) = 4019 -> F=9,D=1,C=4,E=0
  R2023: concat(40,21) = 4021 -> F=1,D=2,C=4,E=0
  R2024: concat(40,23) = 4023 -> F=3,D=2,C=4,E=0
  R2025: concat(40,25) = 4025 -> F=5,D=2,C=4,E=0
  R2026: concat(40,26) = 4026 -> F=6,D=2,C=4,E=0
  R2027: concat(40,27) = 4027 -> F=7,D=2,C=4,E=0
  R2028: concat(40,28) = 4028 -> F=8,D=2,C=4,E=0
  R2029: concat(40,29) = 4029 -> F=9,D=2,C=4,E=0
  R2030: concat(40,31) = 4031 -> F=1,D=3,C=4,E=0
  R2031: concat(40,32) = 4032 -> F=2,D=3,C=4,E=0
  R2032: concat(40,35) = 4035 -> F=5,D=3,C=4,E=0
  R2033: concat(40,36) = 4036 -> F=6,D=3,C=4,E=0
  R2034: concat(40,37) = 4037 -> F=7,D=3,C=4,E=0
  R2035: concat(40,38) = 4038 -> F=8,D=3,C=4,E=0
  R2036: concat(40,39) = 4039 -> F=9,D=3,C=4,E=0
  R2037: concat(40,51) = 4051 -> F=1,D=5,C=4,E=0
  R2038: concat(40,52) = 4052 -> F=2,D=5,C=4,E=0
  R2039: concat(40,53) = 4053 -> F=3,D=5,C=4,E=0
  R2040: concat(40,56) = 4056 -> F=6,D=5,C=4,E=0
  R2041: concat(40,57) = 4057 -> F=7,D=5,C=4,E=0
  R2042: concat(40,58) = 4058 -> F=8,D=5,C=4,E=0
  R2043: concat(40,59) = 4059 -> F=9,D=5,C=4,E=0
  R2044: concat(40,61) = 4061 -> F=1,D=6,C=4,E=0
  R2045: concat(40,62) = 4062 -> F=2,D=6,C=4,E=0
  R2046: concat(40,63) = 4063 -> F=3,D=6,C=4,E=0
  R2047: concat(40,65) = 4065 -> F=5,D=6,C=4,E=0
  R2048: concat(40,67) = 4067 -> F=7,D=6,C=4,E=0
  R2049: concat(40,68) = 4068 -> F=8,D=6,C=4,E=0
  R2050: concat(40,69) = 4069 -> F=9,D=6,C=4,E=0
  R2051: concat(40,71) = 4071 -> F=1,D=7,C=4,E=0
  R2052: concat(40,72) = 4072 -> F=2,D=7,C=4,E=0
  R2053: concat(40,73) = 4073 -> F=3,D=7,C=4,E=0
  R2054: concat(40,75) = 4075 -> F=5,D=7,C=4,E=0
  R2055: concat(40,76) = 4076 -> F=6,D=7,C=4,E=0
  R2056: concat(40,78) = 4078 -> F=8,D=7,C=4,E=0
  R2057: concat(40,79) = 4079 -> F=9,D=7,C=4,E=0
  R2058: concat(40,81) = 4081 -> F=1,D=8,C=4,E=0
  R2059: concat(40,82) = 4082 -> F=2,D=8,C=4,E=0
  R2060: concat(40,83) = 4083 -> F=3,D=8,C=4,E=0
  R2061: concat(40,85) = 4085 -> F=5,D=8,C=4,E=0
  R2062: concat(40,86) = 4086 -> F=6,D=8,C=4,E=0
  R2063: concat(40,87) = 4087 -> F=7,D=8,C=4,E=0
  R2064: concat(40,89) = 4089 -> F=9,D=8,C=4,E=0
  R2065: concat(40,91) = 4091 -> F=1,D=9,C=4,E=0
  R2066: concat(40,92) = 4092 -> F=2,D=9,C=4,E=0
  R2067: concat(40,93) = 4093 -> F=3,D=9,C=4,E=0
  R2068: concat(40,95) = 4095 -> F=5,D=9,C=4,E=0
  R2069: concat(40,96) = 4096 -> F=6,D=9,C=4,E=0
  R2070: concat(40,97) = 4097 -> F=7,D=9,C=4,E=0
  R2071: concat(40,98) = 4098 -> F=8,D=9,C=4,E=0
  R2072: concat(41,02) = 4102 -> F=2,D=0,C=4,E=1
  R2073: concat(41,03) = 4103 -> F=3,D=0,C=4,E=1
  R2074: concat(41,05) = 4105 -> F=5,D=0,C=4,E=1
  R2075: concat(41,06) = 4106 -> F=6,D=0,C=4,E=1
  R2076: concat(41,07) = 4107 -> F=7,D=0,C=4,E=1
  R2077: concat(41,08) = 4108 -> F=8,D=0,C=4,E=1
  R2078: concat(41,09) = 4109 -> F=9,D=0,C=4,E=1
  R2079: concat(41,20) = 4120 -> F=0,D=2,C=4,E=1
  R2080: concat(41,23) = 4123 -> F=3,D=2,C=4,E=1
  R2081: concat(41,25) = 4125 -> F=5,D=2,C=4,E=1
  R2082: concat(41,26) = 4126 -> F=6,D=2,C=4,E=1
  R2083: concat(41,27) = 4127 -> F=7,D=2,C=4,E=1
  R2084: concat(41,28) = 4128 -> F=8,D=2,C=4,E=1
  R2085: concat(41,29) = 4129 -> F=9,D=2,C=4,E=1
  R2086: concat(41,30) = 4130 -> F=0,D=3,C=4,E=1
  R2087: concat(41,32) = 4132 -> F=2,D=3,C=4,E=1
  R2088: concat(41,35) = 4135 -> F=5,D=3,C=4,E=1
  R2089: concat(41,36) = 4136 -> F=6,D=3,C=4,E=1
  R2090: concat(41,37) = 4137 -> F=7,D=3,C=4,E=1
  R2091: concat(41,38) = 4138 -> F=8,D=3,C=4,E=1
  R2092: concat(41,39) = 4139 -> F=9,D=3,C=4,E=1
  R2093: concat(41,50) = 4150 -> F=0,D=5,C=4,E=1
  R2094: concat(41,52) = 4152 -> F=2,D=5,C=4,E=1
  R2095: concat(41,53) = 4153 -> F=3,D=5,C=4,E=1
  R2096: concat(41,56) = 4156 -> F=6,D=5,C=4,E=1
  R2097: concat(41,57) = 4157 -> F=7,D=5,C=4,E=1
  R2098: concat(41,58) = 4158 -> F=8,D=5,C=4,E=1
  R2099: concat(41,59) = 4159 -> F=9,D=5,C=4,E=1
  R2100: concat(41,60) = 4160 -> F=0,D=6,C=4,E=1
  R2101: concat(41,62) = 4162 -> F=2,D=6,C=4,E=1
  R2102: concat(41,63) = 4163 -> F=3,D=6,C=4,E=1
  R2103: concat(41,65) = 4165 -> F=5,D=6,C=4,E=1
  R2104: concat(41,67) = 4167 -> F=7,D=6,C=4,E=1
  R2105: concat(41,68) = 4168 -> F=8,D=6,C=4,E=1
  R2106: concat(41,69) = 4169 -> F=9,D=6,C=4,E=1
  R2107: concat(41,70) = 4170 -> F=0,D=7,C=4,E=1
  R2108: concat(41,72) = 4172 -> F=2,D=7,C=4,E=1
  R2109: concat(41,73) = 4173 -> F=3,D=7,C=4,E=1
  R2110: concat(41,75) = 4175 -> F=5,D=7,C=4,E=1
  R2111: concat(41,76) = 4176 -> F=6,D=7,C=4,E=1
  R2112: concat(41,78) = 4178 -> F=8,D=7,C=4,E=1
  R2113: concat(41,79) = 4179 -> F=9,D=7,C=4,E=1
  R2114: concat(41,80) = 4180 -> F=0,D=8,C=4,E=1
  R2115: concat(41,82) = 4182 -> F=2,D=8,C=4,E=1
  R2116: concat(41,83) = 4183 -> F=3,D=8,C=4,E=1
  R2117: concat(41,85) = 4185 -> F=5,D=8,C=4,E=1
  R2118: concat(41,86) = 4186 -> F=6,D=8,C=4,E=1
  R2119: concat(41,87) = 4187 -> F=7,D=8,C=4,E=1
  R2120: concat(41,89) = 4189 -> F=9,D=8,C=4,E=1
  R2121: concat(41,90) = 4190 -> F=0,D=9,C=4,E=1
  R2122: concat(41,92) = 4192 -> F=2,D=9,C=4,E=1
  R2123: concat(41,93) = 4193 -> F=3,D=9,C=4,E=1
  R2124: concat(41,95) = 4195 -> F=5,D=9,C=4,E=1
  R2125: concat(41,96) = 4196 -> F=6,D=9,C=4,E=1
  R2126: concat(41,97) = 4197 -> F=7,D=9,C=4,E=1
  R2127: concat(41,98) = 4198 -> F=8,D=9,C=4,E=1
  R2128: concat(42,01) = 4201 -> F=1,D=0,C=4,E=2
  R2129: concat(42,03) = 4203 -> F=3,D=0,C=4,E=2
  R2130: concat(42,05) = 4205 -> F=5,D=0,C=4,E=2
  R2131: concat(42,06) = 4206 -> F=6,D=0,C=4,E=2
  R2132: concat(42,07) = 4207 -> F=7,D=0,C=4,E=2
  R2133: concat(42,08) = 4208 -> F=8,D=0,C=4,E=2
  R2134: concat(42,09) = 4209 -> F=9,D=0,C=4,E=2
  R2135: concat(42,10) = 4210 -> F=0,D=1,C=4,E=2
  R2136: concat(42,13) = 4213 -> F=3,D=1,C=4,E=2
  R2137: concat(42,15) = 4215 -> F=5,D=1,C=4,E=2
  R2138: concat(42,16) = 4216 -> F=6,D=1,C=4,E=2
  R2139: concat(42,17) = 4217 -> F=7,D=1,C=4,E=2
  R2140: concat(42,18) = 4218 -> F=8,D=1,C=4,E=2
  R2141: concat(42,19) = 4219 -> F=9,D=1,C=4,E=2
  R2142: concat(42,30) = 4230 -> F=0,D=3,C=4,E=2
  R2143: concat(42,31) = 4231 -> F=1,D=3,C=4,E=2
  R2144: concat(42,35) = 4235 -> F=5,D=3,C=4,E=2
  R2145: concat(42,36) = 4236 -> F=6,D=3,C=4,E=2
  R2146: concat(42,37) = 4237 -> F=7,D=3,C=4,E=2
  R2147: concat(42,38) = 4238 -> F=8,D=3,C=4,E=2
  R2148: concat(42,39) = 4239 -> F=9,D=3,C=4,E=2
  R2149: concat(42,50) = 4250 -> F=0,D=5,C=4,E=2
  R2150: concat(42,51) = 4251 -> F=1,D=5,C=4,E=2
  R2151: concat(42,53) = 4253 -> F=3,D=5,C=4,E=2
  R2152: concat(42,56) = 4256 -> F=6,D=5,C=4,E=2
  R2153: concat(42,57) = 4257 -> F=7,D=5,C=4,E=2
  R2154: concat(42,58) = 4258 -> F=8,D=5,C=4,E=2
  R2155: concat(42,59) = 4259 -> F=9,D=5,C=4,E=2
  R2156: concat(42,60) = 4260 -> F=0,D=6,C=4,E=2
  R2157: concat(42,61) = 4261 -> F=1,D=6,C=4,E=2
  R2158: concat(42,63) = 4263 -> F=3,D=6,C=4,E=2
  R2159: concat(42,65) = 4265 -> F=5,D=6,C=4,E=2
  R2160: concat(42,67) = 4267 -> F=7,D=6,C=4,E=2
  R2161: concat(42,68) = 4268 -> F=8,D=6,C=4,E=2
  R2162: concat(42,69) = 4269 -> F=9,D=6,C=4,E=2
  R2163: concat(42,70) = 4270 -> F=0,D=7,C=4,E=2
  R2164: concat(42,71) = 4271 -> F=1,D=7,C=4,E=2
  R2165: concat(42,73) = 4273 -> F=3,D=7,C=4,E=2
  R2166: concat(42,75) = 4275 -> F=5,D=7,C=4,E=2
  R2167: concat(42,76) = 4276 -> F=6,D=7,C=4,E=2
  R2168: concat(42,78) = 4278 -> F=8,D=7,C=4,E=2
  R2169: concat(42,79) = 4279 -> F=9,D=7,C=4,E=2
  R2170: concat(42,80) = 4280 -> F=0,D=8,C=4,E=2
  R2171: concat(42,81) = 4281 -> F=1,D=8,C=4,E=2
  R2172: concat(42,83) = 4283 -> F=3,D=8,C=4,E=2
  R2173: concat(42,85) = 4285 -> F=5,D=8,C=4,E=2
  R2174: concat(42,86) = 4286 -> F=6,D=8,C=4,E=2
  R2175: concat(42,87) = 4287 -> F=7,D=8,C=4,E=2
  R2176: concat(42,89) = 4289 -> F=9,D=8,C=4,E=2
  R2177: concat(42,90) = 4290 -> F=0,D=9,C=4,E=2
  R2178: concat(42,91) = 4291 -> F=1,D=9,C=4,E=2
  R2179: concat(42,93) = 4293 -> F=3,D=9,C=4,E=2
  R2180: concat(42,95) = 4295 -> F=5,D=9,C=4,E=2
  R2181: concat(42,96) = 4296 -> F=6,D=9,C=4,E=2
  R2182: concat(42,97) = 4297 -> F=7,D=9,C=4,E=2
  R2183: concat(42,98) = 4298 -> F=8,D=9,C=4,E=2
  R2184: concat(43,01) = 4301 -> F=1,D=0,C=4,E=3
  R2185: concat(43,02) = 4302 -> F=2,D=0,C=4,E=3
  R2186: concat(43,05) = 4305 -> F=5,D=0,C=4,E=3
  R2187: concat(43,06) = 4306 -> F=6,D=0,C=4,E=3
  R2188: concat(43,07) = 4307 -> F=7,D=0,C=4,E=3
  R2189: concat(43,08) = 4308 -> F=8,D=0,C=4,E=3
  R2190: concat(43,09) = 4309 -> F=9,D=0,C=4,E=3
  R2191: concat(43,10) = 4310 -> F=0,D=1,C=4,E=3
  R2192: concat(43,12) = 4312 -> F=2,D=1,C=4,E=3
  R2193: concat(43,15) = 4315 -> F=5,D=1,C=4,E=3
  R2194: concat(43,16) = 4316 -> F=6,D=1,C=4,E=3
  R2195: concat(43,17) = 4317 -> F=7,D=1,C=4,E=3
  R2196: concat(43,18) = 4318 -> F=8,D=1,C=4,E=3
  R2197: concat(43,19) = 4319 -> F=9,D=1,C=4,E=3
  R2198: concat(43,20) = 4320 -> F=0,D=2,C=4,E=3
  R2199: concat(43,21) = 4321 -> F=1,D=2,C=4,E=3
  R2200: concat(43,25) = 4325 -> F=5,D=2,C=4,E=3
  R2201: concat(43,26) = 4326 -> F=6,D=2,C=4,E=3
  R2202: concat(43,27) = 4327 -> F=7,D=2,C=4,E=3
  R2203: concat(43,28) = 4328 -> F=8,D=2,C=4,E=3
  R2204: concat(43,29) = 4329 -> F=9,D=2,C=4,E=3
  R2205: concat(43,50) = 4350 -> F=0,D=5,C=4,E=3
  R2206: concat(43,51) = 4351 -> F=1,D=5,C=4,E=3
  R2207: concat(43,52) = 4352 -> F=2,D=5,C=4,E=3
  R2208: concat(43,56) = 4356 -> F=6,D=5,C=4,E=3
  R2209: concat(43,57) = 4357 -> F=7,D=5,C=4,E=3
  R2210: concat(43,58) = 4358 -> F=8,D=5,C=4,E=3
  R2211: concat(43,59) = 4359 -> F=9,D=5,C=4,E=3
  R2212: concat(43,60) = 4360 -> F=0,D=6,C=4,E=3
  R2213: concat(43,61) = 4361 -> F=1,D=6,C=4,E=3
  R2214: concat(43,62) = 4362 -> F=2,D=6,C=4,E=3
  R2215: concat(43,65) = 4365 -> F=5,D=6,C=4,E=3
  R2216: concat(43,67) = 4367 -> F=7,D=6,C=4,E=3
  R2217: concat(43,68) = 4368 -> F=8,D=6,C=4,E=3
  R2218: concat(43,69) = 4369 -> F=9,D=6,C=4,E=3
  R2219: concat(43,70) = 4370 -> F=0,D=7,C=4,E=3
  R2220: concat(43,71) = 4371 -> F=1,D=7,C=4,E=3
  R2221: concat(43,72) = 4372 -> F=2,D=7,C=4,E=3
  R2222: concat(43,75) = 4375 -> F=5,D=7,C=4,E=3
  R2223: concat(43,76) = 4376 -> F=6,D=7,C=4,E=3
  R2224: concat(43,78) = 4378 -> F=8,D=7,C=4,E=3
  R2225: concat(43,79) = 4379 -> F=9,D=7,C=4,E=3
  R2226: concat(43,80) = 4380 -> F=0,D=8,C=4,E=3
  R2227: concat(43,81) = 4381 -> F=1,D=8,C=4,E=3
  R2228: concat(43,82) = 4382 -> F=2,D=8,C=4,E=3
  R2229: concat(43,85) = 4385 -> F=5,D=8,C=4,E=3
  R2230: concat(43,86) = 4386 -> F=6,D=8,C=4,E=3
  R2231: concat(43,87) = 4387 -> F=7,D=8,C=4,E=3
  R2232: concat(43,89) = 4389 -> F=9,D=8,C=4,E=3
  R2233: concat(43,90) = 4390 -> F=0,D=9,C=4,E=3
  R2234: concat(43,91) = 4391 -> F=1,D=9,C=4,E=3
  R2235: concat(43,92) = 4392 -> F=2,D=9,C=4,E=3
  R2236: concat(43,95) = 4395 -> F=5,D=9,C=4,E=3
  R2237: concat(43,96) = 4396 -> F=6,D=9,C=4,E=3
  R2238: concat(43,97) = 4397 -> F=7,D=9,C=4,E=3
  R2239: concat(43,98) = 4398 -> F=8,D=9,C=4,E=3
  R2240: concat(45,01) = 4501 -> F=1,D=0,C=4,E=5
  R2241: concat(45,02) = 4502 -> F=2,D=0,C=4,E=5
  R2242: concat(45,03) = 4503 -> F=3,D=0,C=4,E=5
  R2243: concat(45,06) = 4506 -> F=6,D=0,C=4,E=5
  R2244: concat(45,07) = 4507 -> F=7,D=0,C=4,E=5
  R2245: concat(45,08) = 4508 -> F=8,D=0,C=4,E=5
  R2246: concat(45,09) = 4509 -> F=9,D=0,C=4,E=5
  R2247: concat(45,10) = 4510 -> F=0,D=1,C=4,E=5
  R2248: concat(45,12) = 4512 -> F=2,D=1,C=4,E=5
  R2249: concat(45,13) = 4513 -> F=3,D=1,C=4,E=5
  R2250: concat(45,16) = 4516 -> F=6,D=1,C=4,E=5
  R2251: concat(45,17) = 4517 -> F=7,D=1,C=4,E=5
  R2252: concat(45,18) = 4518 -> F=8,D=1,C=4,E=5
  R2253: concat(45,19) = 4519 -> F=9,D=1,C=4,E=5
  R2254: concat(45,20) = 4520 -> F=0,D=2,C=4,E=5
  R2255: concat(45,21) = 4521 -> F=1,D=2,C=4,E=5
  R2256: concat(45,23) = 4523 -> F=3,D=2,C=4,E=5
  R2257: concat(45,26) = 4526 -> F=6,D=2,C=4,E=5
  R2258: concat(45,27) = 4527 -> F=7,D=2,C=4,E=5
  R2259: concat(45,28) = 4528 -> F=8,D=2,C=4,E=5
  R2260: concat(45,29) = 4529 -> F=9,D=2,C=4,E=5
  R2261: concat(45,30) = 4530 -> F=0,D=3,C=4,E=5
  R2262: concat(45,31) = 4531 -> F=1,D=3,C=4,E=5
  R2263: concat(45,32) = 4532 -> F=2,D=3,C=4,E=5
  R2264: concat(45,36) = 4536 -> F=6,D=3,C=4,E=5
  R2265: concat(45,37) = 4537 -> F=7,D=3,C=4,E=5
  R2266: concat(45,38) = 4538 -> F=8,D=3,C=4,E=5
  R2267: concat(45,39) = 4539 -> F=9,D=3,C=4,E=5
  R2268: concat(45,60) = 4560 -> F=0,D=6,C=4,E=5
  R2269: concat(45,61) = 4561 -> F=1,D=6,C=4,E=5
  R2270: concat(45,62) = 4562 -> F=2,D=6,C=4,E=5
  R2271: concat(45,63) = 4563 -> F=3,D=6,C=4,E=5
  R2272: concat(45,67) = 4567 -> F=7,D=6,C=4,E=5
  R2273: concat(45,68) = 4568 -> F=8,D=6,C=4,E=5
  R2274: concat(45,69) = 4569 -> F=9,D=6,C=4,E=5
  R2275: concat(45,70) = 4570 -> F=0,D=7,C=4,E=5
  R2276: concat(45,71) = 4571 -> F=1,D=7,C=4,E=5
  R2277: concat(45,72) = 4572 -> F=2,D=7,C=4,E=5
  R2278: concat(45,73) = 4573 -> F=3,D=7,C=4,E=5
  R2279: concat(45,76) = 4576 -> F=6,D=7,C=4,E=5
  R2280: concat(45,78) = 4578 -> F=8,D=7,C=4,E=5
  R2281: concat(45,79) = 4579 -> F=9,D=7,C=4,E=5
  R2282: concat(45,80) = 4580 -> F=0,D=8,C=4,E=5
  R2283: concat(45,81) = 4581 -> F=1,D=8,C=4,E=5
  R2284: concat(45,82) = 4582 -> F=2,D=8,C=4,E=5
  R2285: concat(45,83) = 4583 -> F=3,D=8,C=4,E=5
  R2286: concat(45,86) = 4586 -> F=6,D=8,C=4,E=5
  R2287: concat(45,87) = 4587 -> F=7,D=8,C=4,E=5
  R2288: concat(45,89) = 4589 -> F=9,D=8,C=4,E=5
  R2289: concat(45,90) = 4590 -> F=0,D=9,C=4,E=5
  R2290: concat(45,91) = 4591 -> F=1,D=9,C=4,E=5
  R2291: concat(45,92) = 4592 -> F=2,D=9,C=4,E=5
  R2292: concat(45,93) = 4593 -> F=3,D=9,C=4,E=5
  R2293: concat(45,96) = 4596 -> F=6,D=9,C=4,E=5
  R2294: concat(45,97) = 4597 -> F=7,D=9,C=4,E=5
  R2295: concat(45,98) = 4598 -> F=8,D=9,C=4,E=5
  R2296: concat(46,01) = 4601 -> F=1,D=0,C=4,E=6
  R2297: concat(46,02) = 4602 -> F=2,D=0,C=4,E=6
  R2298: concat(46,03) = 4603 -> F=3,D=0,C=4,E=6
  R2299: concat(46,05) = 4605 -> F=5,D=0,C=4,E=6
  R2300: concat(46,07) = 4607 -> F=7,D=0,C=4,E=6
  R2301: concat(46,08) = 4608 -> F=8,D=0,C=4,E=6
  R2302: concat(46,09) = 4609 -> F=9,D=0,C=4,E=6
  R2303: concat(46,10) = 4610 -> F=0,D=1,C=4,E=6
  R2304: concat(46,12) = 4612 -> F=2,D=1,C=4,E=6
  R2305: concat(46,13) = 4613 -> F=3,D=1,C=4,E=6
  R2306: concat(46,15) = 4615 -> F=5,D=1,C=4,E=6
  R2307: concat(46,17) = 4617 -> F=7,D=1,C=4,E=6
  R2308: concat(46,18) = 4618 -> F=8,D=1,C=4,E=6
  R2309: concat(46,19) = 4619 -> F=9,D=1,C=4,E=6
  R2310: concat(46,20) = 4620 -> F=0,D=2,C=4,E=6
  R2311: concat(46,21) = 4621 -> F=1,D=2,C=4,E=6
  R2312: concat(46,23) = 4623 -> F=3,D=2,C=4,E=6
  R2313: concat(46,25) = 4625 -> F=5,D=2,C=4,E=6
  R2314: concat(46,27) = 4627 -> F=7,D=2,C=4,E=6
  R2315: concat(46,28) = 4628 -> F=8,D=2,C=4,E=6
  R2316: concat(46,29) = 4629 -> F=9,D=2,C=4,E=6
  R2317: concat(46,30) = 4630 -> F=0,D=3,C=4,E=6
  R2318: concat(46,31) = 4631 -> F=1,D=3,C=4,E=6
  R2319: concat(46,32) = 4632 -> F=2,D=3,C=4,E=6
  R2320: concat(46,35) = 4635 -> F=5,D=3,C=4,E=6
  R2321: concat(46,37) = 4637 -> F=7,D=3,C=4,E=6
  R2322: concat(46,38) = 4638 -> F=8,D=3,C=4,E=6
  R2323: concat(46,39) = 4639 -> F=9,D=3,C=4,E=6
  R2324: concat(46,50) = 4650 -> F=0,D=5,C=4,E=6
  R2325: concat(46,51) = 4651 -> F=1,D=5,C=4,E=6
  R2326: concat(46,52) = 4652 -> F=2,D=5,C=4,E=6
  R2327: concat(46,53) = 4653 -> F=3,D=5,C=4,E=6
  R2328: concat(46,57) = 4657 -> F=7,D=5,C=4,E=6
  R2329: concat(46,58) = 4658 -> F=8,D=5,C=4,E=6
  R2330: concat(46,59) = 4659 -> F=9,D=5,C=4,E=6
  R2331: concat(46,70) = 4670 -> F=0,D=7,C=4,E=6
  R2332: concat(46,71) = 4671 -> F=1,D=7,C=4,E=6
  R2333: concat(46,72) = 4672 -> F=2,D=7,C=4,E=6
  R2334: concat(46,73) = 4673 -> F=3,D=7,C=4,E=6
  R2335: concat(46,75) = 4675 -> F=5,D=7,C=4,E=6
  R2336: concat(46,78) = 4678 -> F=8,D=7,C=4,E=6
  R2337: concat(46,79) = 4679 -> F=9,D=7,C=4,E=6
  R2338: concat(46,80) = 4680 -> F=0,D=8,C=4,E=6
  R2339: concat(46,81) = 4681 -> F=1,D=8,C=4,E=6
  R2340: concat(46,82) = 4682 -> F=2,D=8,C=4,E=6
  R2341: concat(46,83) = 4683 -> F=3,D=8,C=4,E=6
  R2342: concat(46,85) = 4685 -> F=5,D=8,C=4,E=6
  R2343: concat(46,87) = 4687 -> F=7,D=8,C=4,E=6
  R2344: concat(46,89) = 4689 -> F=9,D=8,C=4,E=6
  R2345: concat(46,90) = 4690 -> F=0,D=9,C=4,E=6
  R2346: concat(46,91) = 4691 -> F=1,D=9,C=4,E=6
  R2347: concat(46,92) = 4692 -> F=2,D=9,C=4,E=6
  R2348: concat(46,93) = 4693 -> F=3,D=9,C=4,E=6
  R2349: concat(46,95) = 4695 -> F=5,D=9,C=4,E=6
  R2350: concat(46,97) = 4697 -> F=7,D=9,C=4,E=6
  R2351: concat(46,98) = 4698 -> F=8,D=9,C=4,E=6
  R2352: concat(47,01) = 4701 -> F=1,D=0,C=4,E=7
  R2353: concat(47,02) = 4702 -> F=2,D=0,C=4,E=7
  R2354: concat(47,03) = 4703 -> F=3,D=0,C=4,E=7
  R2355: concat(47,05) = 4705 -> F=5,D=0,C=4,E=7
  R2356: concat(47,06) = 4706 -> F=6,D=0,C=4,E=7
  R2357: concat(47,08) = 4708 -> F=8,D=0,C=4,E=7
  R2358: concat(47,09) = 4709 -> F=9,D=0,C=4,E=7
  R2359: concat(47,10) = 4710 -> F=0,D=1,C=4,E=7
  R2360: concat(47,12) = 4712 -> F=2,D=1,C=4,E=7
  R2361: concat(47,13) = 4713 -> F=3,D=1,C=4,E=7
  R2362: concat(47,15) = 4715 -> F=5,D=1,C=4,E=7
  R2363: concat(47,16) = 4716 -> F=6,D=1,C=4,E=7
  R2364: concat(47,18) = 4718 -> F=8,D=1,C=4,E=7
  R2365: concat(47,19) = 4719 -> F=9,D=1,C=4,E=7
  R2366: concat(47,20) = 4720 -> F=0,D=2,C=4,E=7
  R2367: concat(47,21) = 4721 -> F=1,D=2,C=4,E=7
  R2368: concat(47,23) = 4723 -> F=3,D=2,C=4,E=7
  R2369: concat(47,25) = 4725 -> F=5,D=2,C=4,E=7
  R2370: concat(47,26) = 4726 -> F=6,D=2,C=4,E=7
  R2371: concat(47,28) = 4728 -> F=8,D=2,C=4,E=7
  R2372: concat(47,29) = 4729 -> F=9,D=2,C=4,E=7
  R2373: concat(47,30) = 4730 -> F=0,D=3,C=4,E=7
  R2374: concat(47,31) = 4731 -> F=1,D=3,C=4,E=7
  R2375: concat(47,32) = 4732 -> F=2,D=3,C=4,E=7
  R2376: concat(47,35) = 4735 -> F=5,D=3,C=4,E=7
  R2377: concat(47,36) = 4736 -> F=6,D=3,C=4,E=7
  R2378: concat(47,38) = 4738 -> F=8,D=3,C=4,E=7
  R2379: concat(47,39) = 4739 -> F=9,D=3,C=4,E=7
  R2380: concat(47,50) = 4750 -> F=0,D=5,C=4,E=7
  R2381: concat(47,51) = 4751 -> F=1,D=5,C=4,E=7
  R2382: concat(47,52) = 4752 -> F=2,D=5,C=4,E=7
  R2383: concat(47,53) = 4753 -> F=3,D=5,C=4,E=7
  R2384: concat(47,56) = 4756 -> F=6,D=5,C=4,E=7
  R2385: concat(47,58) = 4758 -> F=8,D=5,C=4,E=7
  R2386: concat(47,59) = 4759 -> F=9,D=5,C=4,E=7
  R2387: concat(47,60) = 4760 -> F=0,D=6,C=4,E=7
  R2388: concat(47,61) = 4761 -> F=1,D=6,C=4,E=7
  R2389: concat(47,62) = 4762 -> F=2,D=6,C=4,E=7
  R2390: concat(47,63) = 4763 -> F=3,D=6,C=4,E=7
  R2391: concat(47,65) = 4765 -> F=5,D=6,C=4,E=7
  R2392: concat(47,68) = 4768 -> F=8,D=6,C=4,E=7
  R2393: concat(47,69) = 4769 -> F=9,D=6,C=4,E=7
  R2394: concat(47,80) = 4780 -> F=0,D=8,C=4,E=7
  R2395: concat(47,81) = 4781 -> F=1,D=8,C=4,E=7
  R2396: concat(47,82) = 4782 -> F=2,D=8,C=4,E=7
  R2397: concat(47,83) = 4783 -> F=3,D=8,C=4,E=7
  R2398: concat(47,85) = 4785 -> F=5,D=8,C=4,E=7
  R2399: concat(47,86) = 4786 -> F=6,D=8,C=4,E=7
  R2400: concat(47,89) = 4789 -> F=9,D=8,C=4,E=7
  R2401: concat(47,90) = 4790 -> F=0,D=9,C=4,E=7
  R2402: concat(47,91) = 4791 -> F=1,D=9,C=4,E=7
  R2403: concat(47,92) = 4792 -> F=2,D=9,C=4,E=7
  R2404: concat(47,93) = 4793 -> F=3,D=9,C=4,E=7
  R2405: concat(47,95) = 4795 -> F=5,D=9,C=4,E=7
  R2406: concat(47,96) = 4796 -> F=6,D=9,C=4,E=7
  R2407: concat(47,98) = 4798 -> F=8,D=9,C=4,E=7
  R2408: concat(48,01) = 4801 -> F=1,D=0,C=4,E=8
  R2409: concat(48,02) = 4802 -> F=2,D=0,C=4,E=8
  R2410: concat(48,03) = 4803 -> F=3,D=0,C=4,E=8
