We infer the transformation rule from the facts by bounded rule-based trial.
I will put my final answer inside \boxed{}.

remap (index 2 is the operator):
fact0 [\&+:$] = [\&:$]: AB + CD = ABCD  (r.len=4, sym=['A', 'B', 'C', 'D'], |sym|=4)
fact1 [$:-}\] = [-&}]: DC - EA = -BE  (r.len=2 neg, sym=['A', 'B', 'C', 'D', 'E'], |sym|=5)
fact2 [##*:$] = [&{']: FF * CD = BGH  (r.len=3, sym=['B', 'C', 'D', 'F', 'G', 'H'], |sym|=6)
fact3 [\!-}!] = [-:!]: AJ - EJ = -CJ  (r.len=2 neg, sym=['A', 'C', 'E', 'J'], |sym|=4)
fact4 [}&-]&] = [-'!]: EB - KB = -HJ  (r.len=2 neg, sym=['B', 'E', 'H', 'J', 'K'], |sym|=5)
query [{}*'!]: GE * HJ = ?

narrowing operator candidates by result length:
  '*' -> {mul, mul1, mulm1, add1, addm1}
  R2249: concat(45,13) = 4513 -> D=3,B=5,C=1,A=4
  R2250: concat(45,16) = 4516 -> D=6,B=5,C=1,A=4
  R2251: concat(45,17) = 4517 -> D=7,B=5,C=1,A=4
  R2252: concat(45,18) = 4518 -> D=8,B=5,C=1,A=4
  R2253: concat(45,19) = 4519 -> D=9,B=5,C=1,A=4
  R2254: concat(45,20) = 4520 -> D=0,B=5,C=2,A=4
  R2255: concat(45,21) = 4521 -> D=1,B=5,C=2,A=4
  R2256: concat(45,23) = 4523 -> D=3,B=5,C=2,A=4
  R2257: concat(45,26) = 4526 -> D=6,B=5,C=2,A=4
  R2258: concat(45,27) = 4527 -> D=7,B=5,C=2,A=4
  R2259: concat(45,28) = 4528 -> D=8,B=5,C=2,A=4
  R2260: concat(45,29) = 4529 -> D=9,B=5,C=2,A=4
  R2261: concat(45,30) = 4530 -> D=0,B=5,C=3,A=4
  R2262: concat(45,31) = 4531 -> D=1,B=5,C=3,A=4
  R2263: concat(45,32) = 4532 -> D=2,B=5,C=3,A=4
  R2264: concat(45,36) = 4536 -> D=6,B=5,C=3,A=4
  R2265: concat(45,37) = 4537 -> D=7,B=5,C=3,A=4
  R2266: concat(45,38) = 4538 -> D=8,B=5,C=3,A=4
  R2267: concat(45,39) = 4539 -> D=9,B=5,C=3,A=4
  R2268: concat(45,60) = 4560 -> D=0,B=5,C=6,A=4
  R2269: concat(45,61) = 4561 -> D=1,B=5,C=6,A=4
  R2270: concat(45,62) = 4562 -> D=2,B=5,C=6,A=4
  R2271: concat(45,63) = 4563 -> D=3,B=5,C=6,A=4
  R2272: concat(45,67) = 4567 -> D=7,B=5,C=6,A=4
  R2273: concat(45,68) = 4568 -> D=8,B=5,C=6,A=4
  R2274: concat(45,69) = 4569 -> D=9,B=5,C=6,A=4
  R2275: concat(45,70) = 4570 -> D=0,B=5,C=7,A=4
  R2276: concat(45,71) = 4571 -> D=1,B=5,C=7,A=4
  R2277: concat(45,72) = 4572 -> D=2,B=5,C=7,A=4
  R2278: concat(45,73) = 4573 -> D=3,B=5,C=7,A=4
  R2279: concat(45,76) = 4576 -> D=6,B=5,C=7,A=4
  R2280: concat(45,78) = 4578 -> D=8,B=5,C=7,A=4
  R2281: concat(45,79) = 4579 -> D=9,B=5,C=7,A=4
  R2282: concat(45,80) = 4580 -> D=0,B=5,C=8,A=4
  R2283: concat(45,81) = 4581 -> D=1,B=5,C=8,A=4
  R2284: concat(45,82) = 4582 -> D=2,B=5,C=8,A=4
  R2285: concat(45,83) = 4583 -> D=3,B=5,C=8,A=4
  R2286: concat(45,86) = 4586 -> D=6,B=5,C=8,A=4
  R2287: concat(45,87) = 4587 -> D=7,B=5,C=8,A=4
  R2288: concat(45,89) = 4589 -> D=9,B=5,C=8,A=4
  R2289: concat(45,90) = 4590 -> D=0,B=5,C=9,A=4
  R2290: concat(45,91) = 4591 -> D=1,B=5,C=9,A=4
  R2291: concat(45,92) = 4592 -> D=2,B=5,C=9,A=4
  R2292: concat(45,93) = 4593 -> D=3,B=5,C=9,A=4
  R2293: concat(45,96) = 4596 -> D=6,B=5,C=9,A=4
  R2294: concat(45,97) = 4597 -> D=7,B=5,C=9,A=4
  R2295: concat(45,98) = 4598 -> D=8,B=5,C=9,A=4
  R2296: concat(46,01) = 4601 -> D=1,B=6,C=0,A=4
  R2297: concat(46,02) = 4602 -> D=2,B=6,C=0,A=4
  R2298: concat(46,03) = 4603 -> D=3,B=6,C=0,A=4
  R2299: concat(46,05) = 4605 -> D=5,B=6,C=0,A=4
  R2300: concat(46,07) = 4607 -> D=7,B=6,C=0,A=4
  R2301: concat(46,08) = 4608 -> D=8,B=6,C=0,A=4
  R2302: concat(46,09) = 4609 -> D=9,B=6,C=0,A=4
  R2303: concat(46,10) = 4610 -> D=0,B=6,C=1,A=4
  R2304: concat(46,12) = 4612 -> D=2,B=6,C=1,A=4
  R2305: concat(46,13) = 4613 -> D=3,B=6,C=1,A=4
  R2306: concat(46,15) = 4615 -> D=5,B=6,C=1,A=4
  R2307: concat(46,17) = 4617 -> D=7,B=6,C=1,A=4
  R2308: concat(46,18) = 4618 -> D=8,B=6,C=1,A=4
  R2309: concat(46,19) = 4619 -> D=9,B=6,C=1,A=4
  R2310: concat(46,20) = 4620 -> D=0,B=6,C=2,A=4
  R2311: concat(46,21) = 4621 -> D=1,B=6,C=2,A=4
  R2312: concat(46,23) = 4623 -> D=3,B=6,C=2,A=4
  R2313: concat(46,25) = 4625 -> D=5,B=6,C=2,A=4
  R2314: concat(46,27) = 4627 -> D=7,B=6,C=2,A=4
  R2315: concat(46,28) = 4628 -> D=8,B=6,C=2,A=4
  R2316: concat(46,29) = 4629 -> D=9,B=6,C=2,A=4
  R2317: concat(46,30) = 4630 -> D=0,B=6,C=3,A=4
  R2318: concat(46,31) = 4631 -> D=1,B=6,C=3,A=4
  R2319: concat(46,32) = 4632 -> D=2,B=6,C=3,A=4
  R2320: concat(46,35) = 4635 -> D=5,B=6,C=3,A=4
  R2321: concat(46,37) = 4637 -> D=7,B=6,C=3,A=4
  R2322: concat(46,38) = 4638 -> D=8,B=6,C=3,A=4
  R2323: concat(46,39) = 4639 -> D=9,B=6,C=3,A=4
  R2324: concat(46,50) = 4650 -> D=0,B=6,C=5,A=4
  R2325: concat(46,51) = 4651 -> D=1,B=6,C=5,A=4
  R2326: concat(46,52) = 4652 -> D=2,B=6,C=5,A=4
  R2327: concat(46,53) = 4653 -> D=3,B=6,C=5,A=4
  R2328: concat(46,57) = 4657 -> D=7,B=6,C=5,A=4
  R2329: concat(46,58) = 4658 -> D=8,B=6,C=5,A=4
  R2330: concat(46,59) = 4659 -> D=9,B=6,C=5,A=4
  R2331: concat(46,70) = 4670 -> D=0,B=6,C=7,A=4
  R2332: concat(46,71) = 4671 -> D=1,B=6,C=7,A=4
  R2333: concat(46,72) = 4672 -> D=2,B=6,C=7,A=4
  R2334: concat(46,73) = 4673 -> D=3,B=6,C=7,A=4
  R2335: concat(46,75) = 4675 -> D=5,B=6,C=7,A=4
  R2336: concat(46,78) = 4678 -> D=8,B=6,C=7,A=4
  R2337: concat(46,79) = 4679 -> D=9,B=6,C=7,A=4
  R2338: concat(46,80) = 4680 -> D=0,B=6,C=8,A=4
  R2339: concat(46,81) = 4681 -> D=1,B=6,C=8,A=4
  R2340: concat(46,82) = 4682 -> D=2,B=6,C=8,A=4
  R2341: concat(46,83) = 4683 -> D=3,B=6,C=8,A=4
  R2342: concat(46,85) = 4685 -> D=5,B=6,C=8,A=4
  R2343: concat(46,87) = 4687 -> D=7,B=6,C=8,A=4
  R2344: concat(46,89) = 4689 -> D=9,B=6,C=8,A=4
  R2345: concat(46,90) = 4690 -> D=0,B=6,C=9,A=4
  R2346: concat(46,91) = 4691 -> D=1,B=6,C=9,A=4
  R2347: concat(46,92) = 4692 -> D=2,B=6,C=9,A=4
  R2348: concat(46,93) = 4693 -> D=3,B=6,C=9,A=4
  R2349: concat(46,95) = 4695 -> D=5,B=6,C=9,A=4
  R2350: concat(46,97) = 4697 -> D=7,B=6,C=9,A=4
  R2351: concat(46,98) = 4698 -> D=8,B=6,C=9,A=4
  R2352: concat(47,01) = 4701 -> D=1,B=7,C=0,A=4
  R2353: concat(47,02) = 4702 -> D=2,B=7,C=0,A=4
  R2354: concat(47,03) = 4703 -> D=3,B=7,C=0,A=4
  R2355: concat(47,05) = 4705 -> D=5,B=7,C=0,A=4
  R2356: concat(47,06) = 4706 -> D=6,B=7,C=0,A=4
  R2357: concat(47,08) = 4708 -> D=8,B=7,C=0,A=4
  R2358: concat(47,09) = 4709 -> D=9,B=7,C=0,A=4
  R2359: concat(47,10) = 4710 -> D=0,B=7,C=1,A=4
  R2360: concat(47,12) = 4712 -> D=2,B=7,C=1,A=4
  R2361: concat(47,13) = 4713 -> D=3,B=7,C=1,A=4
  R2362: concat(47,15) = 4715 -> D=5,B=7,C=1,A=4
  R2363: concat(47,16) = 4716 -> D=6,B=7,C=1,A=4
  R2364: concat(47,18) = 4718 -> D=8,B=7,C=1,A=4
  R2365: concat(47,19) = 4719 -> D=9,B=7,C=1,A=4
  R2366: concat(47,20) = 4720 -> D=0,B=7,C=2,A=4
  R2367: concat(47,21) = 4721 -> D=1,B=7,C=2,A=4
  R2368: concat(47,23) = 4723 -> D=3,B=7,C=2,A=4
  R2369: concat(47,25) = 4725 -> D=5,B=7,C=2,A=4
  R2370: concat(47,26) = 4726 -> D=6,B=7,C=2,A=4
  R2371: concat(47,28) = 4728 -> D=8,B=7,C=2,A=4
  R2372: concat(47,29) = 4729 -> D=9,B=7,C=2,A=4
  R2373: concat(47,30) = 4730 -> D=0,B=7,C=3,A=4
  R2374: concat(47,31) = 4731 -> D=1,B=7,C=3,A=4
  R2375: concat(47,32) = 4732 -> D=2,B=7,C=3,A=4
  R2376: concat(47,35) = 4735 -> D=5,B=7,C=3,A=4
  R2377: concat(47,36) = 4736 -> D=6,B=7,C=3,A=4
  R2378: concat(47,38) = 4738 -> D=8,B=7,C=3,A=4
  R2379: concat(47,39) = 4739 -> D=9,B=7,C=3,A=4
  R2380: concat(47,50) = 4750 -> D=0,B=7,C=5,A=4
  R2381: concat(47,51) = 4751 -> D=1,B=7,C=5,A=4
  R2382: concat(47,52) = 4752 -> D=2,B=7,C=5,A=4
  R2383: concat(47,53) = 4753 -> D=3,B=7,C=5,A=4
  R2384: concat(47,56) = 4756 -> D=6,B=7,C=5,A=4
  R2385: concat(47,58) = 4758 -> D=8,B=7,C=5,A=4
  R2386: concat(47,59) = 4759 -> D=9,B=7,C=5,A=4
  R2387: concat(47,60) = 4760 -> D=0,B=7,C=6,A=4
  R2388: concat(47,61) = 4761 -> D=1,B=7,C=6,A=4
  R2389: concat(47,62) = 4762 -> D=2,B=7,C=6,A=4
  R2390: concat(47,63) = 4763 -> D=3,B=7,C=6,A=4
  R2391: concat(47,65) = 4765 -> D=5,B=7,C=6,A=4
  R2392: concat(47,68) = 4768 -> D=8,B=7,C=6,A=4
  R2393: concat(47,69) = 4769 -> D=9,B=7,C=6,A=4
  R2394: concat(47,80) = 4780 -> D=0,B=7,C=8,A=4
  R2395: concat(47,81) = 4781 -> D=1,B=7,C=8,A=4
  R2396: concat(47,82) = 4782 -> D=2,B=7,C=8,A=4
  R2397: concat(47,83) = 4783 -> D=3,B=7,C=8,A=4
  R2398: concat(47,85) = 4785 -> D=5,B=7,C=8,A=4
  R2399: concat(47,86) = 4786 -> D=6,B=7,C=8,A=4
  R2400: concat(47,89) = 4789 -> D=9,B=7,C=8,A=4
  R2401: concat(47,90) = 4790 -> D=0,B=7,C=9,A=4
  R2402: concat(47,91) = 4791 -> D=1,B=7,C=9,A=4
  R2403: concat(47,92) = 4792 -> D=2,B=7,C=9,A=4
  R2404: concat(47,93) = 4793 -> D=3,B=7,C=9,A=4
  R2405: concat(47,95) = 4795 -> D=5,B=7,C=9,A=4
  R2406: concat(47,96) = 4796 -> D=6,B=7,C=9,A=4
  R2407: concat(47,98) = 4798 -> D=8,B=7,C=9,A=4
  R2408: concat(48,01) = 4801 -> D=1,B=8,C=0,A=4
  R2409: concat(48,02) = 4802 -> D=2,B=8,C=0,A=4
  R2410: concat(48,03) = 4803 -> D=3,B=8,C=0,A=4
  R2411: concat(48,05) = 4805 -> D=5,B=8,C=0,A=4
  R2412: concat(48,06) = 4806 -> D=6,B=8,C=0,A=4
  R2413: concat(48,07) = 4807 -> D=7,B=8,C=0,A=4
  R2414: concat(48,09) = 4809 -> D=9,B=8,C=0,A=4
  R2415: concat(48,10) = 4810 -> D=0,B=8,C=1,A=4
  R2416: concat(48,12) = 4812 -> D=2,B=8,C=1,A=4
  R2417: concat(48,13) = 4813 -> D=3,B=8,C=1,A=4
  R2418: concat(48,15) = 4815 -> D=5,B=8,C=1,A=4
  R2419: concat(48,16) = 4816 -> D=6,B=8,C=1,A=4
  R2420: concat(48,17) = 4817 -> D=7,B=8,C=1,A=4
  R2421: concat(48,19) = 4819 -> D=9,B=8,C=1,A=4
  R2422: concat(48,20) = 4820 -> D=0,B=8,C=2,A=4
  R2423: concat(48,21) = 4821 -> D=1,B=8,C=2,A=4
  R2424: concat(48,23) = 4823 -> D=3,B=8,C=2,A=4
  R2425: concat(48,25) = 4825 -> D=5,B=8,C=2,A=4
  R2426: concat(48,26) = 4826 -> D=6,B=8,C=2,A=4
  R2427: concat(48,27) = 4827 -> D=7,B=8,C=2,A=4
  R2428: concat(48,29) = 4829 -> D=9,B=8,C=2,A=4
  R2429: concat(48,30) = 4830 -> D=0,B=8,C=3,A=4
  R2430: concat(48,31) = 4831 -> D=1,B=8,C=3,A=4
  R2431: concat(48,32) = 4832 -> D=2,B=8,C=3,A=4
  R2432: concat(48,35) = 4835 -> D=5,B=8,C=3,A=4
  R2433: concat(48,36) = 4836 -> D=6,B=8,C=3,A=4
  R2434: concat(48,37) = 4837 -> D=7,B=8,C=3,A=4
  R2435: concat(48,39) = 4839 -> D=9,B=8,C=3,A=4
  R2436: concat(48,50) = 4850 -> D=0,B=8,C=5,A=4
  R2437: concat(48,51) = 4851 -> D=1,B=8,C=5,A=4
  R2438: concat(48,52) = 4852 -> D=2,B=8,C=5,A=4
  R2439: concat(48,53) = 4853 -> D=3,B=8,C=5,A=4
  R2440: concat(48,56) = 4856 -> D=6,B=8,C=5,A=4
  R2441: concat(48,57) = 4857 -> D=7,B=8,C=5,A=4
  R2442: concat(48,59) = 4859 -> D=9,B=8,C=5,A=4
  R2443: concat(48,60) = 4860 -> D=0,B=8,C=6,A=4
  R2444: concat(48,61) = 4861 -> D=1,B=8,C=6,A=4
  R2445: concat(48,62) = 4862 -> D=2,B=8,C=6,A=4
  R2446: concat(48,63) = 4863 -> D=3,B=8,C=6,A=4
  R2447: concat(48,65) = 4865 -> D=5,B=8,C=6,A=4
  R2448: concat(48,67) = 4867 -> D=7,B=8,C=6,A=4
  R2449: concat(48,69) = 4869 -> D=9,B=8,C=6,A=4
  R2450: concat(48,70) = 4870 -> D=0,B=8,C=7,A=4
  R2451: concat(48,71) = 4871 -> D=1,B=8,C=7,A=4
  R2452: concat(48,72) = 4872 -> D=2,B=8,C=7,A=4
  R2453: concat(48,73) = 4873 -> D=3,B=8,C=7,A=4
  R2454: concat(48,75) = 4875 -> D=5,B=8,C=7,A=4
  R2455: concat(48,76) = 4876 -> D=6,B=8,C=7,A=4
  R2456: concat(48,79) = 4879 -> D=9,B=8,C=7,A=4
  R2457: concat(48,90) = 4890 -> D=0,B=8,C=9,A=4
  R2458: concat(48,91) = 4891 -> D=1,B=8,C=9,A=4
  R2459: concat(48,92) = 4892 -> D=2,B=8,C=9,A=4
  R2460: concat(48,93) = 4893 -> D=3,B=8,C=9,A=4
  R2461: concat(48,95) = 4895 -> D=5,B=8,C=9,A=4
  R2462: concat(48,96) = 4896 -> D=6,B=8,C=9,A=4
  R2463: concat(48,97) = 4897 -> D=7,B=8,C=9,A=4
  R2464: concat(49,01) = 4901 -> D=1,B=9,C=0,A=4
  R2465: concat(49,02) = 4902 -> D=2,B=9,C=0,A=4
  R2466: concat(49,03) = 4903 -> D=3,B=9,C=0,A=4
  R2467: concat(49,05) = 4905 -> D=5,B=9,C=0,A=4
  R2468: concat(49,06) = 4906 -> D=6,B=9,C=0,A=4
  R2469: concat(49,07) = 4907 -> D=7,B=9,C=0,A=4
  R2470: concat(49,08) = 4908 -> D=8,B=9,C=0,A=4
  R2471: concat(49,10) = 4910 -> D=0,B=9,C=1,A=4
  R2472: concat(49,12) = 4912 -> D=2,B=9,C=1,A=4
  R2473: concat(49,13) = 4913 -> D=3,B=9,C=1,A=4
  R2474: concat(49,15) = 4915 -> D=5,B=9,C=1,A=4
  R2475: concat(49,16) = 4916 -> D=6,B=9,C=1,A=4
  R2476: concat(49,17) = 4917 -> D=7,B=9,C=1,A=4
  R2477: concat(49,18) = 4918 -> D=8,B=9,C=1,A=4
  R2478: concat(49,20) = 4920 -> D=0,B=9,C=2,A=4
  R2479: concat(49,21) = 4921 -> D=1,B=9,C=2,A=4
  R2480: concat(49,23) = 4923 -> D=3,B=9,C=2,A=4
  R2481: concat(49,25) = 4925 -> D=5,B=9,C=2,A=4
  R2482: concat(49,26) = 4926 -> D=6,B=9,C=2,A=4
  R2483: concat(49,27) = 4927 -> D=7,B=9,C=2,A=4
  R2484: concat(49,28) = 4928 -> D=8,B=9,C=2,A=4
  R2485: concat(49,30) = 4930 -> D=0,B=9,C=3,A=4
  R2486: concat(49,31) = 4931 -> D=1,B=9,C=3,A=4
  R2487: concat(49,32) = 4932 -> D=2,B=9,C=3,A=4
  R2488: concat(49,35) = 4935 -> D=5,B=9,C=3,A=4
  R2489: concat(49,36) = 4936 -> D=6,B=9,C=3,A=4
  R2490: concat(49,37) = 4937 -> D=7,B=9,C=3,A=4
  R2491: concat(49,38) = 4938 -> D=8,B=9,C=3,A=4
  R2492: concat(49,50) = 4950 -> D=0,B=9,C=5,A=4
  R2493: concat(49,51) = 4951 -> D=1,B=9,C=5,A=4
  R2494: concat(49,52) = 4952 -> D=2,B=9,C=5,A=4
  R2495: concat(49,53) = 4953 -> D=3,B=9,C=5,A=4
  R2496: concat(49,56) = 4956 -> D=6,B=9,C=5,A=4
  R2497: concat(49,57) = 4957 -> D=7,B=9,C=5,A=4
  R2498: concat(49,58) = 4958 -> D=8,B=9,C=5,A=4
  R2499: concat(49,60) = 4960 -> D=0,B=9,C=6,A=4
  R2500: concat(49,61) = 4961 -> D=1,B=9,C=6,A=4
  R2501: concat(49,62) = 4962 -> D=2,B=9,C=6,A=4
  R2502: concat(49,63) = 4963 -> D=3,B=9,C=6,A=4
  R2503: concat(49,65) = 4965 -> D=5,B=9,C=6,A=4
  R2504: concat(49,67) = 4967 -> D=7,B=9,C=6,A=4
  R2505: concat(49,68) = 4968 -> D=8,B=9,C=6,A=4
  R2506: concat(49,70) = 4970 -> D=0,B=9,C=7,A=4
  R2507: concat(49,71) = 4971 -> D=1,B=9,C=7,A=4
  R2508: concat(49,72) = 4972 -> D=2,B=9,C=7,A=4
  R2509: concat(49,73) = 4973 -> D=3,B=9,C=7,A=4
  R2510: concat(49,75) = 4975 -> D=5,B=9,C=7,A=4
  R2511: concat(49,76) = 4976 -> D=6,B=9,C=7,A=4
  R2512: concat(49,78) = 4978 -> D=8,B=9,C=7,A=4
  R2513: concat(49,80) = 4980 -> D=0,B=9,C=8,A=4
  R2514: concat(49,81) = 4981 -> D=1,B=9,C=8,A=4
  R2515: concat(49,82) = 4982 -> D=2,B=9,C=8,A=4
  R2516: concat(49,83) = 4983 -> D=3,B=9,C=8,A=4
  R2517: concat(49,85) = 4985 -> D=5,B=9,C=8,A=4
  R2518: concat(49,86) = 4986 -> D=6,B=9,C=8,A=4
  R2519: concat(49,87) = 4987 -> D=7,B=9,C=8,A=4
  R2520: concat(50,12) = 5012 -> D=2,B=0,C=1,A=5
  R2521: concat(50,13) = 5013 -> D=3,B=0,C=1,A=5
  R2522: concat(50,14) = 5014 -> D=4,B=0,C=1,A=5
  R2523: concat(50,16) = 5016 -> D=6,B=0,C=1,A=5
  R2524: concat(50,17) = 5017 -> D=7,B=0,C=1,A=5
  R2525: concat(50,18) = 5018 -> D=8,B=0,C=1,A=5
  R2526: concat(50,19) = 5019 -> D=9,B=0,C=1,A=5
  R2527: concat(50,21) = 5021 -> D=1,B=0,C=2,A=5
  R2528: concat(50,23) = 5023 -> D=3,B=0,C=2,A=5
  R2529: concat(50,24) = 5024 -> D=4,B=0,C=2,A=5
  R2530: concat(50,26) = 5026 -> D=6,B=0,C=2,A=5
  R2531: concat(50,27) = 5027 -> D=7,B=0,C=2,A=5
  R2532: concat(50,28) = 5028 -> D=8,B=0,C=2,A=5
  R2533: concat(50,29) = 5029 -> D=9,B=0,C=2,A=5
  R2534: concat(50,31) = 5031 -> D=1,B=0,C=3,A=5
  R2535: concat(50,32) = 5032 -> D=2,B=0,C=3,A=5
  R2536: concat(50,34) = 5034 -> D=4,B=0,C=3,A=5
  R2537: concat(50,36) = 5036 -> D=6,B=0,C=3,A=5
  R2538: concat(50,37) = 5037 -> D=7,B=0,C=3,A=5
  R2539: concat(50,38) = 5038 -> D=8,B=0,C=3,A=5
  R2540: concat(50,39) = 5039 -> D=9,B=0,C=3,A=5
  R2541: concat(50,41) = 5041 -> D=1,B=0,C=4,A=5
  R2542: concat(50,42) = 5042 -> D=2,B=0,C=4,A=5
  R2543: concat(50,43) = 5043 -> D=3,B=0,C=4,A=5
  R2544: concat(50,46) = 5046 -> D=6,B=0,C=4,A=5
  R2545: concat(50,47) = 5047 -> D=7,B=0,C=4,A=5
  R2546: concat(50,48) = 5048 -> D=8,B=0,C=4,A=5
  R2547: concat(50,49) = 5049 -> D=9,B=0,C=4,A=5
  R2548: concat(50,61) = 5061 -> D=1,B=0,C=6,A=5
  R2549: concat(50,62) = 5062 -> D=2,B=0,C=6,A=5
  R2550: concat(50,63) = 5063 -> D=3,B=0,C=6,A=5
  R2551: concat(50,64) = 5064 -> D=4,B=0,C=6,A=5
  R2552: concat(50,67) = 5067 -> D=7,B=0,C=6,A=5
  R2553: concat(50,68) = 5068 -> D=8,B=0,C=6,A=5
  R2554: concat(50,69) = 5069 -> D=9,B=0,C=6,A=5
  R2555: concat(50,71) = 5071 -> D=1,B=0,C=7,A=5
  R2556: concat(50,72) = 5072 -> D=2,B=0,C=7,A=5
  R2557: concat(50,73) = 5073 -> D=3,B=0,C=7,A=5
  R2558: concat(50,74) = 5074 -> D=4,B=0,C=7,A=5
  R2559: concat(50,76) = 5076 -> D=6,B=0,C=7,A=5
  R2560: concat(50,78) = 5078 -> D=8,B=0,C=7,A=5
  R2561: concat(50,79) = 5079 -> D=9,B=0,C=7,A=5
  R2562: concat(50,81) = 5081 -> D=1,B=0,C=8,A=5
  R2563: concat(50,82) = 5082 -> D=2,B=0,C=8,A=5
  R2564: concat(50,83) = 5083 -> D=3,B=0,C=8,A=5
  R2565: concat(50,84) = 5084 -> D=4,B=0,C=8,A=5
  R2566: concat(50,86) = 5086 -> D=6,B=0,C=8,A=5
  R2567: concat(50,87) = 5087 -> D=7,B=0,C=8,A=5
  R2568: concat(50,89) = 5089 -> D=9,B=0,C=8,A=5
  R2569: concat(50,91) = 5091 -> D=1,B=0,C=9,A=5
  R2570: concat(50,92) = 5092 -> D=2,B=0,C=9,A=5
  R2571: concat(50,93) = 5093 -> D=3,B=0,C=9,A=5
  R2572: concat(50,94) = 5094 -> D=4,B=0,C=9,A=5
  R2573: concat(50,96) = 5096 -> D=6,B=0,C=9,A=5
  R2574: concat(50,97) = 5097 -> D=7,B=0,C=9,A=5
  R2575: concat(50,98) = 5098 -> D=8,B=0,C=9,A=5
  R2576: concat(51,02) = 5102 -> D=2,B=1,C=0,A=5
  R2577: concat(51,03) = 5103 -> D=3,B=1,C=0,A=5
  R2578: concat(51,04) = 5104 -> D=4,B=1,C=0,A=5
  R2579: concat(51,06) = 5106 -> D=6,B=1,C=0,A=5
  R2580: concat(51,07) = 5107 -> D=7,B=1,C=0,A=5
  R2581: concat(51,08) = 5108 -> D=8,B=1,C=0,A=5
  R2582: concat(51,09) = 5109 -> D=9,B=1,C=0,A=5
  R2583: concat(51,20) = 5120 -> D=0,B=1,C=2,A=5
  R2584: concat(51,23) = 5123 -> D=3,B=1,C=2,A=5
  R2585: concat(51,24) = 5124 -> D=4,B=1,C=2,A=5
  R2586: concat(51,26) = 5126 -> D=6,B=1,C=2,A=5
  R2587: concat(51,27) = 5127 -> D=7,B=1,C=2,A=5
  R2588: concat(51,28) = 5128 -> D=8,B=1,C=2,A=5
  R2589: concat(51,29) = 5129 -> D=9,B=1,C=2,A=5
  R2590: concat(51,30) = 5130 -> D=0,B=1,C=3,A=5
  R2591: concat(51,32) = 5132 -> D=2,B=1,C=3,A=5
  R2592: concat(51,34) = 5134 -> D=4,B=1,C=3,A=5
  R2593: concat(51,36) = 5136 -> D=6,B=1,C=3,A=5
  R2594: concat(51,37) = 5137 -> D=7,B=1,C=3,A=5
  R2595: concat(51,38) = 5138 -> D=8,B=1,C=3,A=5
  R2596: concat(51,39) = 5139 -> D=9,B=1,C=3,A=5
  R2597: concat(51,40) = 5140 -> D=0,B=1,C=4,A=5
  R2598: concat(51,42) = 5142 -> D=2,B=1,C=4,A=5
  R2599: concat(51,43) = 5143 -> D=3,B=1,C=4,A=5
  R2600: concat(51,46) = 5146 -> D=6,B=1,C=4,A=5
  R2601: concat(51,47) = 5147 -> D=7,B=1,C=4,A=5
  R2602: concat(51,48) = 5148 -> D=8,B=1,C=4,A=5
  R2603: concat(51,49) = 5149 -> D=9,B=1,C=4,A=5
  R2604: concat(51,60) = 5160 -> D=0,B=1,C=6,A=5
  R2605: concat(51,62) = 5162 -> D=2,B=1,C=6,A=5
  R2606: concat(51,63) = 5163 -> D=3,B=1,C=6,A=5
  R2607: concat(51,64) = 5164 -> D=4,B=1,C=6,A=5
  R2608: concat(51,67) = 5167 -> D=7,B=1,C=6,A=5
  R2609: concat(51,68) = 5168 -> D=8,B=1,C=6,A=5
  R2610: concat(51,69) = 5169 -> D=9,B=1,C=6,A=5
  R2611: concat(51,70) = 5170 -> D=0,B=1,C=7,A=5
  R2612: concat(51,72) = 5172 -> D=2,B=1,C=7,A=5
  R2613: concat(51,73) = 5173 -> D=3,B=1,C=7,A=5
  R2614: concat(51,74) = 5174 -> D=4,B=1,C=7,A=5
  R2615: concat(51,76) = 5176 -> D=6,B=1,C=7,A=5
  R2616: concat(51,78) = 5178 -> D=8,B=1,C=7,A=5
  R2617: concat(51,79) = 5179 -> D=9,B=1,C=7,A=5
  R2618: concat(51,80) = 5180 -> D=0,B=1,C=8,A=5
  R2619: concat(51,82) = 5182 -> D=2,B=1,C=8,A=5
  R2620: concat(51,83) = 5183 -> D=3,B=1,C=8,A=5
  R2621: concat(51,84) = 5184 -> D=4,B=1,C=8,A=5
  R2622: concat(51,86) = 5186 -> D=6,B=1,C=8,A=5
  R2623: concat(51,87) = 5187 -> D=7,B=1,C=8,A=5
  R2624: concat(51,89) = 5189 -> D=9,B=1,C=8,A=5
  R2625: concat(51,90) = 5190 -> D=0,B=1,C=9,A=5
  R2626: concat(51,92) = 5192 -> D=2,B=1,C=9,A=5
  R2627: concat(51,93) = 5193 -> D=3,B=1,C=9,A=5
  R2628: concat(51,94) = 5194 -> D=4,B=1,C=9,A=5
  R2629: concat(51,96) = 5196 -> D=6,B=1,C=9,A=5
  R2630: concat(51,97) = 5197 -> D=7,B=1,C=9,A=5
  R2631: concat(51,98) = 5198 -> D=8,B=1,C=9,A=5
  R2632: concat(52,01) = 5201 -> D=1,B=2,C=0,A=5
  R2633: concat(52,03) = 5203 -> D=3,B=2,C=0,A=5
  R2634: concat(52,04) = 5204 -> D=4,B=2,C=0,A=5
  R2635: concat(52,06) = 5206 -> D=6,B=2,C=0,A=5
