We infer the transformation rule from the facts by bounded rule-based trial.
I will put my final answer inside \boxed{}.

remap (index 2 is the operator):
fact0 [:'*?}] = [:'?}]: AB * CD = ABCD  (r.len=4, sym=['A', 'B', 'C', 'D'], |sym|=4)
fact1 [})+::] = [){:]: DE + AA = EFA  (r.len=3, sym=['A', 'D', 'E', 'F'], |sym|=4)
fact2 [##-\{] = [-'#]: GG - HF = -BG  (r.len=2 neg, sym=['B', 'F', 'G', 'H'], |sym|=4)
query [?'-\\]: CB - HH = ?

narrowing operator candidates by result length:
  '*' -> {concat, rconcat, mul, mul1, mulm1}
  R792: concat(16,23) = 1623 -> B=6,A=1,C=2,D=3
  R793: concat(16,24) = 1624 -> B=6,A=1,C=2,D=4
  R794: concat(16,25) = 1625 -> B=6,A=1,C=2,D=5
  R795: concat(16,27) = 1627 -> B=6,A=1,C=2,D=7
  R796: concat(16,28) = 1628 -> B=6,A=1,C=2,D=8
  R797: concat(16,29) = 1629 -> B=6,A=1,C=2,D=9
  R798: concat(16,30) = 1630 -> B=6,A=1,C=3,D=0
  R799: concat(16,32) = 1632 -> B=6,A=1,C=3,D=2
  R800: concat(16,34) = 1634 -> B=6,A=1,C=3,D=4
  R801: concat(16,35) = 1635 -> B=6,A=1,C=3,D=5
  R802: concat(16,37) = 1637 -> B=6,A=1,C=3,D=7
  R803: concat(16,38) = 1638 -> B=6,A=1,C=3,D=8
  R804: concat(16,39) = 1639 -> B=6,A=1,C=3,D=9
  R805: concat(16,40) = 1640 -> B=6,A=1,C=4,D=0
  R806: concat(16,42) = 1642 -> B=6,A=1,C=4,D=2
  R807: concat(16,43) = 1643 -> B=6,A=1,C=4,D=3
  R808: concat(16,45) = 1645 -> B=6,A=1,C=4,D=5
  R809: concat(16,47) = 1647 -> B=6,A=1,C=4,D=7
  R810: concat(16,48) = 1648 -> B=6,A=1,C=4,D=8
  R811: concat(16,49) = 1649 -> B=6,A=1,C=4,D=9
  R812: concat(16,50) = 1650 -> B=6,A=1,C=5,D=0
  R813: concat(16,52) = 1652 -> B=6,A=1,C=5,D=2
  R814: concat(16,53) = 1653 -> B=6,A=1,C=5,D=3
  R815: concat(16,54) = 1654 -> B=6,A=1,C=5,D=4
  R816: concat(16,57) = 1657 -> B=6,A=1,C=5,D=7
  R817: concat(16,58) = 1658 -> B=6,A=1,C=5,D=8
  R818: concat(16,59) = 1659 -> B=6,A=1,C=5,D=9
  R819: concat(16,70) = 1670 -> B=6,A=1,C=7,D=0
  R820: concat(16,72) = 1672 -> B=6,A=1,C=7,D=2
  R821: concat(16,73) = 1673 -> B=6,A=1,C=7,D=3
  R822: concat(16,74) = 1674 -> B=6,A=1,C=7,D=4
  R823: concat(16,75) = 1675 -> B=6,A=1,C=7,D=5
  R824: concat(16,78) = 1678 -> B=6,A=1,C=7,D=8
  R825: concat(16,79) = 1679 -> B=6,A=1,C=7,D=9
  R826: concat(16,80) = 1680 -> B=6,A=1,C=8,D=0
  R827: concat(16,82) = 1682 -> B=6,A=1,C=8,D=2
  R828: concat(16,83) = 1683 -> B=6,A=1,C=8,D=3
  R829: concat(16,84) = 1684 -> B=6,A=1,C=8,D=4
  R830: concat(16,85) = 1685 -> B=6,A=1,C=8,D=5
  R831: concat(16,87) = 1687 -> B=6,A=1,C=8,D=7
  R832: concat(16,89) = 1689 -> B=6,A=1,C=8,D=9
  R833: concat(16,90) = 1690 -> B=6,A=1,C=9,D=0
  R834: concat(16,92) = 1692 -> B=6,A=1,C=9,D=2
  R835: concat(16,93) = 1693 -> B=6,A=1,C=9,D=3
  R836: concat(16,94) = 1694 -> B=6,A=1,C=9,D=4
  R837: concat(16,95) = 1695 -> B=6,A=1,C=9,D=5
  R838: concat(16,97) = 1697 -> B=6,A=1,C=9,D=7
  R839: concat(16,98) = 1698 -> B=6,A=1,C=9,D=8
  R840: concat(17,02) = 1702 -> B=7,A=1,C=0,D=2
  R841: concat(17,03) = 1703 -> B=7,A=1,C=0,D=3
  R842: concat(17,04) = 1704 -> B=7,A=1,C=0,D=4
  R843: concat(17,05) = 1705 -> B=7,A=1,C=0,D=5
  R844: concat(17,06) = 1706 -> B=7,A=1,C=0,D=6
  R845: concat(17,08) = 1708 -> B=7,A=1,C=0,D=8
  R846: concat(17,09) = 1709 -> B=7,A=1,C=0,D=9
  R847: concat(17,20) = 1720 -> B=7,A=1,C=2,D=0
  R848: concat(17,23) = 1723 -> B=7,A=1,C=2,D=3
  R849: concat(17,24) = 1724 -> B=7,A=1,C=2,D=4
  R850: concat(17,25) = 1725 -> B=7,A=1,C=2,D=5
  R851: concat(17,26) = 1726 -> B=7,A=1,C=2,D=6
  R852: concat(17,28) = 1728 -> B=7,A=1,C=2,D=8
  R853: concat(17,29) = 1729 -> B=7,A=1,C=2,D=9
  R854: concat(17,30) = 1730 -> B=7,A=1,C=3,D=0
  R855: concat(17,32) = 1732 -> B=7,A=1,C=3,D=2
  R856: concat(17,34) = 1734 -> B=7,A=1,C=3,D=4
  R857: concat(17,35) = 1735 -> B=7,A=1,C=3,D=5
  R858: concat(17,36) = 1736 -> B=7,A=1,C=3,D=6
  R859: concat(17,38) = 1738 -> B=7,A=1,C=3,D=8
  R860: concat(17,39) = 1739 -> B=7,A=1,C=3,D=9
  R861: concat(17,40) = 1740 -> B=7,A=1,C=4,D=0
  R862: concat(17,42) = 1742 -> B=7,A=1,C=4,D=2
  R863: concat(17,43) = 1743 -> B=7,A=1,C=4,D=3
  R864: concat(17,45) = 1745 -> B=7,A=1,C=4,D=5
  R865: concat(17,46) = 1746 -> B=7,A=1,C=4,D=6
  R866: concat(17,48) = 1748 -> B=7,A=1,C=4,D=8
  R867: concat(17,49) = 1749 -> B=7,A=1,C=4,D=9
  R868: concat(17,50) = 1750 -> B=7,A=1,C=5,D=0
  R869: concat(17,52) = 1752 -> B=7,A=1,C=5,D=2
  R870: concat(17,53) = 1753 -> B=7,A=1,C=5,D=3
  R871: concat(17,54) = 1754 -> B=7,A=1,C=5,D=4
  R872: concat(17,56) = 1756 -> B=7,A=1,C=5,D=6
  R873: concat(17,58) = 1758 -> B=7,A=1,C=5,D=8
  R874: concat(17,59) = 1759 -> B=7,A=1,C=5,D=9
  R875: concat(17,60) = 1760 -> B=7,A=1,C=6,D=0
  R876: concat(17,62) = 1762 -> B=7,A=1,C=6,D=2
  R877: concat(17,63) = 1763 -> B=7,A=1,C=6,D=3
  R878: concat(17,64) = 1764 -> B=7,A=1,C=6,D=4
  R879: concat(17,65) = 1765 -> B=7,A=1,C=6,D=5
  R880: concat(17,68) = 1768 -> B=7,A=1,C=6,D=8
  R881: concat(17,69) = 1769 -> B=7,A=1,C=6,D=9
  R882: concat(17,80) = 1780 -> B=7,A=1,C=8,D=0
  R883: concat(17,82) = 1782 -> B=7,A=1,C=8,D=2
  R884: concat(17,83) = 1783 -> B=7,A=1,C=8,D=3
  R885: concat(17,84) = 1784 -> B=7,A=1,C=8,D=4
  R886: concat(17,85) = 1785 -> B=7,A=1,C=8,D=5
  R887: concat(17,86) = 1786 -> B=7,A=1,C=8,D=6
  R888: concat(17,89) = 1789 -> B=7,A=1,C=8,D=9
  R889: concat(17,90) = 1790 -> B=7,A=1,C=9,D=0
  R890: concat(17,92) = 1792 -> B=7,A=1,C=9,D=2
  R891: concat(17,93) = 1793 -> B=7,A=1,C=9,D=3
  R892: concat(17,94) = 1794 -> B=7,A=1,C=9,D=4
  R893: concat(17,95) = 1795 -> B=7,A=1,C=9,D=5
  R894: concat(17,96) = 1796 -> B=7,A=1,C=9,D=6
  R895: concat(17,98) = 1798 -> B=7,A=1,C=9,D=8
  R896: concat(18,02) = 1802 -> B=8,A=1,C=0,D=2
  R897: concat(18,03) = 1803 -> B=8,A=1,C=0,D=3
  R898: concat(18,04) = 1804 -> B=8,A=1,C=0,D=4
  R899: concat(18,05) = 1805 -> B=8,A=1,C=0,D=5
  R900: concat(18,06) = 1806 -> B=8,A=1,C=0,D=6
  R901: concat(18,07) = 1807 -> B=8,A=1,C=0,D=7
  R902: concat(18,09) = 1809 -> B=8,A=1,C=0,D=9
  R903: concat(18,20) = 1820 -> B=8,A=1,C=2,D=0
  R904: concat(18,23) = 1823 -> B=8,A=1,C=2,D=3
  R905: concat(18,24) = 1824 -> B=8,A=1,C=2,D=4
  R906: concat(18,25) = 1825 -> B=8,A=1,C=2,D=5
  R907: concat(18,26) = 1826 -> B=8,A=1,C=2,D=6
  R908: concat(18,27) = 1827 -> B=8,A=1,C=2,D=7
  R909: concat(18,29) = 1829 -> B=8,A=1,C=2,D=9
  R910: concat(18,30) = 1830 -> B=8,A=1,C=3,D=0
  R911: concat(18,32) = 1832 -> B=8,A=1,C=3,D=2
  R912: concat(18,34) = 1834 -> B=8,A=1,C=3,D=4
  R913: concat(18,35) = 1835 -> B=8,A=1,C=3,D=5
  R914: concat(18,36) = 1836 -> B=8,A=1,C=3,D=6
  R915: concat(18,37) = 1837 -> B=8,A=1,C=3,D=7
  R916: concat(18,39) = 1839 -> B=8,A=1,C=3,D=9
  R917: concat(18,40) = 1840 -> B=8,A=1,C=4,D=0
  R918: concat(18,42) = 1842 -> B=8,A=1,C=4,D=2
  R919: concat(18,43) = 1843 -> B=8,A=1,C=4,D=3
  R920: concat(18,45) = 1845 -> B=8,A=1,C=4,D=5
  R921: concat(18,46) = 1846 -> B=8,A=1,C=4,D=6
  R922: concat(18,47) = 1847 -> B=8,A=1,C=4,D=7
  R923: concat(18,49) = 1849 -> B=8,A=1,C=4,D=9
  R924: concat(18,50) = 1850 -> B=8,A=1,C=5,D=0
  R925: concat(18,52) = 1852 -> B=8,A=1,C=5,D=2
  R926: concat(18,53) = 1853 -> B=8,A=1,C=5,D=3
  R927: concat(18,54) = 1854 -> B=8,A=1,C=5,D=4
  R928: concat(18,56) = 1856 -> B=8,A=1,C=5,D=6
  R929: concat(18,57) = 1857 -> B=8,A=1,C=5,D=7
  R930: concat(18,59) = 1859 -> B=8,A=1,C=5,D=9
  R931: concat(18,60) = 1860 -> B=8,A=1,C=6,D=0
  R932: concat(18,62) = 1862 -> B=8,A=1,C=6,D=2
  R933: concat(18,63) = 1863 -> B=8,A=1,C=6,D=3
  R934: concat(18,64) = 1864 -> B=8,A=1,C=6,D=4
  R935: concat(18,65) = 1865 -> B=8,A=1,C=6,D=5
  R936: concat(18,67) = 1867 -> B=8,A=1,C=6,D=7
  R937: concat(18,69) = 1869 -> B=8,A=1,C=6,D=9
  R938: concat(18,70) = 1870 -> B=8,A=1,C=7,D=0
  R939: concat(18,72) = 1872 -> B=8,A=1,C=7,D=2
  R940: concat(18,73) = 1873 -> B=8,A=1,C=7,D=3
  R941: concat(18,74) = 1874 -> B=8,A=1,C=7,D=4
  R942: concat(18,75) = 1875 -> B=8,A=1,C=7,D=5
  R943: concat(18,76) = 1876 -> B=8,A=1,C=7,D=6
  R944: concat(18,79) = 1879 -> B=8,A=1,C=7,D=9
  R945: concat(18,90) = 1890 -> B=8,A=1,C=9,D=0
  R946: concat(18,92) = 1892 -> B=8,A=1,C=9,D=2
  R947: concat(18,93) = 1893 -> B=8,A=1,C=9,D=3
  R948: concat(18,94) = 1894 -> B=8,A=1,C=9,D=4
  R949: concat(18,95) = 1895 -> B=8,A=1,C=9,D=5
  R950: concat(18,96) = 1896 -> B=8,A=1,C=9,D=6
  R951: concat(18,97) = 1897 -> B=8,A=1,C=9,D=7
  R952: concat(19,02) = 1902 -> B=9,A=1,C=0,D=2
  R953: concat(19,03) = 1903 -> B=9,A=1,C=0,D=3
  R954: concat(19,04) = 1904 -> B=9,A=1,C=0,D=4
  R955: concat(19,05) = 1905 -> B=9,A=1,C=0,D=5
  R956: concat(19,06) = 1906 -> B=9,A=1,C=0,D=6
  R957: concat(19,07) = 1907 -> B=9,A=1,C=0,D=7
  R958: concat(19,08) = 1908 -> B=9,A=1,C=0,D=8
  R959: concat(19,20) = 1920 -> B=9,A=1,C=2,D=0
  R960: concat(19,23) = 1923 -> B=9,A=1,C=2,D=3
  R961: concat(19,24) = 1924 -> B=9,A=1,C=2,D=4
  R962: concat(19,25) = 1925 -> B=9,A=1,C=2,D=5
  R963: concat(19,26) = 1926 -> B=9,A=1,C=2,D=6
  R964: concat(19,27) = 1927 -> B=9,A=1,C=2,D=7
  R965: concat(19,28) = 1928 -> B=9,A=1,C=2,D=8
  R966: concat(19,30) = 1930 -> B=9,A=1,C=3,D=0
  R967: concat(19,32) = 1932 -> B=9,A=1,C=3,D=2
  R968: concat(19,34) = 1934 -> B=9,A=1,C=3,D=4
  R969: concat(19,35) = 1935 -> B=9,A=1,C=3,D=5
  R970: concat(19,36) = 1936 -> B=9,A=1,C=3,D=6
  R971: concat(19,37) = 1937 -> B=9,A=1,C=3,D=7
  R972: concat(19,38) = 1938 -> B=9,A=1,C=3,D=8
  R973: concat(19,40) = 1940 -> B=9,A=1,C=4,D=0
  R974: concat(19,42) = 1942 -> B=9,A=1,C=4,D=2
  R975: concat(19,43) = 1943 -> B=9,A=1,C=4,D=3
  R976: concat(19,45) = 1945 -> B=9,A=1,C=4,D=5
  R977: concat(19,46) = 1946 -> B=9,A=1,C=4,D=6
  R978: concat(19,47) = 1947 -> B=9,A=1,C=4,D=7
  R979: concat(19,48) = 1948 -> B=9,A=1,C=4,D=8
  R980: concat(19,50) = 1950 -> B=9,A=1,C=5,D=0
  R981: concat(19,52) = 1952 -> B=9,A=1,C=5,D=2
  R982: concat(19,53) = 1953 -> B=9,A=1,C=5,D=3
  R983: concat(19,54) = 1954 -> B=9,A=1,C=5,D=4
  R984: concat(19,56) = 1956 -> B=9,A=1,C=5,D=6
  R985: concat(19,57) = 1957 -> B=9,A=1,C=5,D=7
  R986: concat(19,58) = 1958 -> B=9,A=1,C=5,D=8
  R987: concat(19,60) = 1960 -> B=9,A=1,C=6,D=0
  R988: concat(19,62) = 1962 -> B=9,A=1,C=6,D=2
  R989: concat(19,63) = 1963 -> B=9,A=1,C=6,D=3
  R990: concat(19,64) = 1964 -> B=9,A=1,C=6,D=4
  R991: concat(19,65) = 1965 -> B=9,A=1,C=6,D=5
  R992: concat(19,67) = 1967 -> B=9,A=1,C=6,D=7
  R993: concat(19,68) = 1968 -> B=9,A=1,C=6,D=8
  R994: concat(19,70) = 1970 -> B=9,A=1,C=7,D=0
  R995: concat(19,72) = 1972 -> B=9,A=1,C=7,D=2
  R996: concat(19,73) = 1973 -> B=9,A=1,C=7,D=3
  R997: concat(19,74) = 1974 -> B=9,A=1,C=7,D=4
  R998: concat(19,75) = 1975 -> B=9,A=1,C=7,D=5
  R999: concat(19,76) = 1976 -> B=9,A=1,C=7,D=6
  R1000: concat(19,78) = 1978 -> B=9,A=1,C=7,D=8
  R1001: concat(19,80) = 1980 -> B=9,A=1,C=8,D=0
  R1002: concat(19,82) = 1982 -> B=9,A=1,C=8,D=2
  R1003: concat(19,83) = 1983 -> B=9,A=1,C=8,D=3
  R1004: concat(19,84) = 1984 -> B=9,A=1,C=8,D=4
  R1005: concat(19,85) = 1985 -> B=9,A=1,C=8,D=5
  R1006: concat(19,86) = 1986 -> B=9,A=1,C=8,D=6
  R1007: concat(19,87) = 1987 -> B=9,A=1,C=8,D=7
  R1008: concat(20,13) = 2013 -> B=0,A=2,C=1,D=3
  R1009: concat(20,14) = 2014 -> B=0,A=2,C=1,D=4
  R1010: concat(20,15) = 2015 -> B=0,A=2,C=1,D=5
  R1011: concat(20,16) = 2016 -> B=0,A=2,C=1,D=6
  R1012: concat(20,17) = 2017 -> B=0,A=2,C=1,D=7
  R1013: concat(20,18) = 2018 -> B=0,A=2,C=1,D=8
  R1014: concat(20,19) = 2019 -> B=0,A=2,C=1,D=9
  R1015: concat(20,31) = 2031 -> B=0,A=2,C=3,D=1
  R1016: concat(20,34) = 2034 -> B=0,A=2,C=3,D=4
  R1017: concat(20,35) = 2035 -> B=0,A=2,C=3,D=5
  R1018: concat(20,36) = 2036 -> B=0,A=2,C=3,D=6
  R1019: concat(20,37) = 2037 -> B=0,A=2,C=3,D=7
  R1020: concat(20,38) = 2038 -> B=0,A=2,C=3,D=8
  R1021: concat(20,39) = 2039 -> B=0,A=2,C=3,D=9
  R1022: concat(20,41) = 2041 -> B=0,A=2,C=4,D=1
  R1023: concat(20,43) = 2043 -> B=0,A=2,C=4,D=3
  R1024: concat(20,45) = 2045 -> B=0,A=2,C=4,D=5
  R1025: concat(20,46) = 2046 -> B=0,A=2,C=4,D=6
  R1026: concat(20,47) = 2047 -> B=0,A=2,C=4,D=7
  R1027: concat(20,48) = 2048 -> B=0,A=2,C=4,D=8
  R1028: concat(20,49) = 2049 -> B=0,A=2,C=4,D=9
  R1029: concat(20,51) = 2051 -> B=0,A=2,C=5,D=1
  R1030: concat(20,53) = 2053 -> B=0,A=2,C=5,D=3
  R1031: concat(20,54) = 2054 -> B=0,A=2,C=5,D=4
  R1032: concat(20,56) = 2056 -> B=0,A=2,C=5,D=6
  R1033: concat(20,57) = 2057 -> B=0,A=2,C=5,D=7
  R1034: concat(20,58) = 2058 -> B=0,A=2,C=5,D=8
  R1035: concat(20,59) = 2059 -> B=0,A=2,C=5,D=9
  R1036: concat(20,61) = 2061 -> B=0,A=2,C=6,D=1
  R1037: concat(20,63) = 2063 -> B=0,A=2,C=6,D=3
  R1038: concat(20,64) = 2064 -> B=0,A=2,C=6,D=4
  R1039: concat(20,65) = 2065 -> B=0,A=2,C=6,D=5
  R1040: concat(20,67) = 2067 -> B=0,A=2,C=6,D=7
  R1041: concat(20,68) = 2068 -> B=0,A=2,C=6,D=8
  R1042: concat(20,69) = 2069 -> B=0,A=2,C=6,D=9
  R1043: concat(20,71) = 2071 -> B=0,A=2,C=7,D=1
  R1044: concat(20,73) = 2073 -> B=0,A=2,C=7,D=3
  R1045: concat(20,74) = 2074 -> B=0,A=2,C=7,D=4
  R1046: concat(20,75) = 2075 -> B=0,A=2,C=7,D=5
  R1047: concat(20,76) = 2076 -> B=0,A=2,C=7,D=6
  R1048: concat(20,78) = 2078 -> B=0,A=2,C=7,D=8
  R1049: concat(20,79) = 2079 -> B=0,A=2,C=7,D=9
  R1050: concat(20,81) = 2081 -> B=0,A=2,C=8,D=1
  R1051: concat(20,83) = 2083 -> B=0,A=2,C=8,D=3
  R1052: concat(20,84) = 2084 -> B=0,A=2,C=8,D=4
  R1053: concat(20,85) = 2085 -> B=0,A=2,C=8,D=5
  R1054: concat(20,86) = 2086 -> B=0,A=2,C=8,D=6
  R1055: concat(20,87) = 2087 -> B=0,A=2,C=8,D=7
  R1056: concat(20,89) = 2089 -> B=0,A=2,C=8,D=9
  R1057: concat(20,91) = 2091 -> B=0,A=2,C=9,D=1
  R1058: concat(20,93) = 2093 -> B=0,A=2,C=9,D=3
  R1059: concat(20,94) = 2094 -> B=0,A=2,C=9,D=4
  R1060: concat(20,95) = 2095 -> B=0,A=2,C=9,D=5
  R1061: concat(20,96) = 2096 -> B=0,A=2,C=9,D=6
  R1062: concat(20,97) = 2097 -> B=0,A=2,C=9,D=7
  R1063: concat(20,98) = 2098 -> B=0,A=2,C=9,D=8
  R1064: concat(21,03) = 2103 -> B=1,A=2,C=0,D=3
  R1065: concat(21,04) = 2104 -> B=1,A=2,C=0,D=4
  R1066: concat(21,05) = 2105 -> B=1,A=2,C=0,D=5
  R1067: concat(21,06) = 2106 -> B=1,A=2,C=0,D=6
  R1068: concat(21,07) = 2107 -> B=1,A=2,C=0,D=7
  R1069: concat(21,08) = 2108 -> B=1,A=2,C=0,D=8
  R1070: concat(21,09) = 2109 -> B=1,A=2,C=0,D=9
  R1071: concat(21,30) = 2130 -> B=1,A=2,C=3,D=0
  R1072: concat(21,34) = 2134 -> B=1,A=2,C=3,D=4
  R1073: concat(21,35) = 2135 -> B=1,A=2,C=3,D=5
  R1074: concat(21,36) = 2136 -> B=1,A=2,C=3,D=6
  R1075: concat(21,37) = 2137 -> B=1,A=2,C=3,D=7
  R1076: concat(21,38) = 2138 -> B=1,A=2,C=3,D=8
  R1077: concat(21,39) = 2139 -> B=1,A=2,C=3,D=9
  R1078: concat(21,40) = 2140 -> B=1,A=2,C=4,D=0
  R1079: concat(21,43) = 2143 -> B=1,A=2,C=4,D=3
  R1080: concat(21,45) = 2145 -> B=1,A=2,C=4,D=5
  R1081: concat(21,46) = 2146 -> B=1,A=2,C=4,D=6
  R1082: concat(21,47) = 2147 -> B=1,A=2,C=4,D=7
  R1083: concat(21,48) = 2148 -> B=1,A=2,C=4,D=8
  R1084: concat(21,49) = 2149 -> B=1,A=2,C=4,D=9
  R1085: concat(21,50) = 2150 -> B=1,A=2,C=5,D=0
  R1086: concat(21,53) = 2153 -> B=1,A=2,C=5,D=3
  R1087: concat(21,54) = 2154 -> B=1,A=2,C=5,D=4
  R1088: concat(21,56) = 2156 -> B=1,A=2,C=5,D=6
  R1089: concat(21,57) = 2157 -> B=1,A=2,C=5,D=7
  R1090: concat(21,58) = 2158 -> B=1,A=2,C=5,D=8
  R1091: concat(21,59) = 2159 -> B=1,A=2,C=5,D=9
  R1092: concat(21,60) = 2160 -> B=1,A=2,C=6,D=0
  R1093: concat(21,63) = 2163 -> B=1,A=2,C=6,D=3
  R1094: concat(21,64) = 2164 -> B=1,A=2,C=6,D=4
  R1095: concat(21,65) = 2165 -> B=1,A=2,C=6,D=5
  R1096: concat(21,67) = 2167 -> B=1,A=2,C=6,D=7
  R1097: concat(21,68) = 2168 -> B=1,A=2,C=6,D=8
  R1098: concat(21,69) = 2169 -> B=1,A=2,C=6,D=9
  R1099: concat(21,70) = 2170 -> B=1,A=2,C=7,D=0
  R1100: concat(21,73) = 2173 -> B=1,A=2,C=7,D=3
  R1101: concat(21,74) = 2174 -> B=1,A=2,C=7,D=4
  R1102: concat(21,75) = 2175 -> B=1,A=2,C=7,D=5
  R1103: concat(21,76) = 2176 -> B=1,A=2,C=7,D=6
  R1104: concat(21,78) = 2178 -> B=1,A=2,C=7,D=8
  R1105: concat(21,79) = 2179 -> B=1,A=2,C=7,D=9
  R1106: concat(21,80) = 2180 -> B=1,A=2,C=8,D=0
  R1107: concat(21,83) = 2183 -> B=1,A=2,C=8,D=3
  R1108: concat(21,84) = 2184 -> B=1,A=2,C=8,D=4
  R1109: concat(21,85) = 2185 -> B=1,A=2,C=8,D=5
  R1110: concat(21,86) = 2186 -> B=1,A=2,C=8,D=6
  R1111: concat(21,87) = 2187 -> B=1,A=2,C=8,D=7
  R1112: concat(21,89) = 2189 -> B=1,A=2,C=8,D=9
  R1113: concat(21,90) = 2190 -> B=1,A=2,C=9,D=0
  R1114: concat(21,93) = 2193 -> B=1,A=2,C=9,D=3
  R1115: concat(21,94) = 2194 -> B=1,A=2,C=9,D=4
  R1116: concat(21,95) = 2195 -> B=1,A=2,C=9,D=5
  R1117: concat(21,96) = 2196 -> B=1,A=2,C=9,D=6
  R1118: concat(21,97) = 2197 -> B=1,A=2,C=9,D=7
  R1119: concat(21,98) = 2198 -> B=1,A=2,C=9,D=8
  R1120: concat(23,01) = 2301 -> B=3,A=2,C=0,D=1
  R1121: concat(23,04) = 2304 -> B=3,A=2,C=0,D=4
  R1122: concat(23,05) = 2305 -> B=3,A=2,C=0,D=5
  R1123: concat(23,06) = 2306 -> B=3,A=2,C=0,D=6
  R1124: concat(23,07) = 2307 -> B=3,A=2,C=0,D=7
  R1125: concat(23,08) = 2308 -> B=3,A=2,C=0,D=8
  R1126: concat(23,09) = 2309 -> B=3,A=2,C=0,D=9
  R1127: concat(23,10) = 2310 -> B=3,A=2,C=1,D=0
  R1128: concat(23,14) = 2314 -> B=3,A=2,C=1,D=4
  R1129: concat(23,15) = 2315 -> B=3,A=2,C=1,D=5
  R1130: concat(23,16) = 2316 -> B=3,A=2,C=1,D=6
  R1131: concat(23,17) = 2317 -> B=3,A=2,C=1,D=7
  R1132: concat(23,18) = 2318 -> B=3,A=2,C=1,D=8
  R1133: concat(23,19) = 2319 -> B=3,A=2,C=1,D=9
  R1134: concat(23,40) = 2340 -> B=3,A=2,C=4,D=0
  R1135: concat(23,41) = 2341 -> B=3,A=2,C=4,D=1
  R1136: concat(23,45) = 2345 -> B=3,A=2,C=4,D=5
  R1137: concat(23,46) = 2346 -> B=3,A=2,C=4,D=6
  R1138: concat(23,47) = 2347 -> B=3,A=2,C=4,D=7
  R1139: concat(23,48) = 2348 -> B=3,A=2,C=4,D=8  <-- consistent with all facts
  ... 3900 more candidates (untried; the search stops at the first that extends to every fact, R1139)

Candidates are tried in order; R1139 is the first that extends to every fact. Propagate it:
fact0 [:'*?}] = [:'?}]:
  try mul: 23 * 48 = 1104 -> encodes )){? != :'?} NG
  try concat: concat(23,48) = 2348 -> encodes :'?} = :'?} OK -> accept
fact1 [})+::] = [){:]:
  try mul: 81 * 22 = 1782 (length/sign off) NG
  try mul1: 81 * 22 + 1 = 1783 (length/sign off) NG
  try mulm1: 81 * 22 - 1 = 1781 (length/sign off) NG
  try add1: 81 + 22 + 1 = 104 -> encodes ){? != ){: NG
  try addm1: 81 + 22 - 1 = 102 -> encodes ){: = ){: OK -> accept
fact2 [##-\{] = [-'#]:
  try sub: 99 - 60 = 39 (length/sign off) NG
  try rsub: 60 - 99 = -39 -> encodes -'# = -'# OK -> accept

Recovered cipher: G(#)=9, B(')=3, E())=1, A(:)=2, C(?)=4, H(\)=6, F({)=0, D(})=8
Query ?'-\\: CB=43, HH=66, '-' = rsub: 66 - 43 = 23.
Encode 23 back to original symbols -> :'.

I will now return the answer in \boxed{}
The answer in \boxed{-} is \boxed{:'}
